# Kinmatech Trajectory
# Format: J1, J2, J3, J4, J5, J6, Phase, X(mm), Y(mm), Z(mm), RX(deg), RY(deg), RZ(deg), WeldOn, Current(%), Voltage(%), WeavePattern, WeaveLat(mm), WeaveVert(mm), Comment
# Total points: 5499  Weld ON: 5499  Weave: 5499  Patterns: Circle
# Phases: ACCEL: 746  CRUISE: 3910  DECEL: 841  STOP: 2

-49.114, 10.969, -8.827, 133.789, 57.540, -22.086, CRUISE, 629.88, -900.62, 1778.63, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.90, +1.78, Lin 4-5 t=0.414 +Circle
-49.113, 11.066, -8.649, 133.762, 57.475, -22.026, CRUISE, 629.17, -899.11, 1775.30, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.75, +1.60, Lin 4-5 t=0.415 +Circle
-49.107, 11.163, -8.472, 133.734, 57.438, -21.966, CRUISE, 628.46, -897.42, 1773.16, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.36, +0.81, Lin 4-5 t=0.416 +Circle
-49.113, 11.230, -8.410, 133.738, 57.442, -21.972, CRUISE, 627.74, -896.19, 1773.04, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.92, -0.29, Lin 4-5 t=0.416 +Circle
-49.138, 11.237, -8.479, 133.791, 57.470, -22.055, CRUISE, 627.03, -895.89, 1774.98, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.23, -1.28, Lin 4-5 t=0.417 +Circle
-49.187, 11.196, -8.611, 133.871, 57.497, -22.173, CRUISE, 626.32, -896.64, 1778.24, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.92, -1.78, Lin 4-5 t=0.417 +Circle
-49.253, 11.156, -8.742, 133.951, 57.525, -22.291, CRUISE, 625.60, -898.15, 1781.58, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.73, -1.60, Lin 4-5 t=0.418 +Circle
-49.324, 11.115, -8.874, 134.032, 57.526, -22.409, CRUISE, 624.89, -899.84, 1783.72, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.35, -0.82, Lin 4-5 t=0.418 +Circle
-49.382, 11.104, -8.890, 134.082, 57.486, -22.462, CRUISE, 624.18, -901.07, 1783.85, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.93, +0.28, Lin 4-5 t=0.419 +Circle
-49.423, 11.154, -8.776, 134.083, 57.421, -22.439, CRUISE, 623.46, -901.38, 1781.92, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.24, +1.27, Lin 4-5 t=0.420 +Circle
-49.438, 11.250, -8.597, 134.056, 57.357, -22.379, CRUISE, 622.75, -900.63, 1778.67, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.94, +1.78, Lin 4-5 t=0.420 +Circle
-49.437, 11.347, -8.419, 134.029, 57.292, -22.320, CRUISE, 622.04, -899.13, 1775.33, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.72, +1.61, Lin 4-5 t=0.421 +Circle
-49.431, 11.444, -8.241, 134.002, 57.254, -22.261, CRUISE, 621.32, -897.43, 1773.18, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.34, +0.82, Lin 4-5 t=0.421 +Circle
-49.437, 11.513, -8.178, 134.006, 57.257, -22.267, CRUISE, 620.61, -896.20, 1773.03, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.93, -0.28, Lin 4-5 t=0.422 +Circle
-49.462, 11.519, -8.246, 134.059, 57.285, -22.349, CRUISE, 619.90, -895.89, 1774.95, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.26, -1.27, Lin 4-5 t=0.423 +Circle
-49.511, 11.479, -8.379, 134.140, 57.313, -22.467, CRUISE, 619.18, -896.63, 1778.20, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.96, -1.78, Lin 4-5 t=0.423 +Circle
-49.577, 11.437, -8.512, 134.220, 57.341, -22.585, CRUISE, 618.47, -898.13, 1781.55, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.70, -1.61, Lin 4-5 t=0.424 +Circle
-49.648, 11.396, -8.645, 134.301, 57.343, -22.703, CRUISE, 617.75, -899.82, 1783.71, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.33, -0.83, Lin 4-5 t=0.424 +Circle
-49.708, 11.384, -8.662, 134.352, 57.303, -22.757, CRUISE, 617.04, -901.06, 1783.86, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.93, +0.27, Lin 4-5 t=0.425 +Circle
-49.749, 11.433, -8.550, 134.354, 57.238, -22.735, CRUISE, 616.33, -901.38, 1781.95, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.27, +1.26, Lin 4-5 t=0.426 +Circle
-49.764, 11.529, -8.371, 134.328, 57.174, -22.677, CRUISE, 615.61, -900.65, 1778.71, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.98, +1.78, Lin 4-5 t=0.426 +Circle
-49.764, 11.627, -8.192, 134.302, 57.109, -22.619, CRUISE, 614.90, -899.15, 1775.36, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.68, +1.61, Lin 4-5 t=0.427 +Circle
-49.759, 11.724, -8.013, 134.276, 57.071, -22.561, CRUISE, 614.19, -897.45, 1773.19, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.32, +0.83, Lin 4-5 t=0.427 +Circle
-49.765, 11.793, -7.950, 134.279, 57.073, -22.566, CRUISE, 613.47, -896.21, 1773.02, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.94, -0.26, Lin 4-5 t=0.428 +Circle
-49.789, 11.800, -8.016, 134.332, 57.102, -22.648, CRUISE, 612.76, -895.89, 1774.92, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.29, -1.26, Lin 4-5 t=0.428 +Circle
-49.839, 11.759, -8.150, 134.413, 57.130, -22.766, CRUISE, 612.05, -896.61, 1778.16, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.00, -1.77, Lin 4-5 t=0.429 +Circle
-49.904, 11.717, -8.284, 134.494, 57.158, -22.884, CRUISE, 611.33, -898.11, 1781.51, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.66, -1.61, Lin 4-5 t=0.430 +Circle
-49.976, 11.675, -8.418, 134.575, 57.160, -23.002, CRUISE, 610.62, -899.81, 1783.69, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.31, -0.84, Lin 4-5 t=0.430 +Circle
-50.036, 11.661, -8.437, 134.627, 57.121, -23.058, CRUISE, 609.91, -901.05, 1783.87, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.94, +0.26, Lin 4-5 t=0.431 +Circle
-50.077, 11.709, -8.327, 134.630, 57.056, -23.037, CRUISE, 609.19, -901.38, 1781.98, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.30, +1.25, Lin 4-5 t=0.431 +Circle
-50.094, 11.806, -8.147, 134.604, 56.991, -22.980, CRUISE, 608.48, -900.66, 1778.75, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.03, +1.77, Lin 4-5 t=0.432 +Circle
-50.094, 11.904, -7.968, 134.579, 56.926, -22.922, CRUISE, 607.77, -899.17, 1775.39, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.64, +1.62, Lin 4-5 t=0.433 +Circle
-50.089, 12.002, -7.789, 134.554, 56.887, -22.865, CRUISE, 607.05, -897.47, 1773.21, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.30, +0.84, Lin 4-5 t=0.433 +Circle
-50.095, 12.071, -7.724, 134.557, 56.889, -22.870, CRUISE, 606.34, -896.22, 1773.01, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.94, -0.25, Lin 4-5 t=0.434 +Circle
-50.119, 12.079, -7.790, 134.610, 56.917, -22.952, CRUISE, 605.63, -895.88, 1774.89, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.32, -1.25, Lin 4-5 t=0.434 +Circle
-50.169, 12.037, -7.925, 134.691, 56.946, -23.070, CRUISE, 604.91, -896.60, 1778.12, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.05, -1.77, Lin 4-5 t=0.435 +Circle
-50.235, 11.994, -8.060, 134.772, 56.974, -23.188, CRUISE, 604.20, -898.09, 1781.48, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.62, -1.62, Lin 4-5 t=0.436 +Circle
-50.307, 11.951, -8.195, 134.853, 56.977, -23.306, CRUISE, 603.48, -899.79, 1783.68, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.29, -0.85, Lin 4-5 t=0.436 +Circle
-50.367, 11.937, -8.216, 134.907, 56.938, -23.362, CRUISE, 602.77, -901.05, 1783.88, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.94, +0.25, Lin 4-5 t=0.437 +Circle
-50.410, 11.984, -8.107, 134.911, 56.872, -23.343, CRUISE, 602.06, -901.38, 1782.01, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.33, +1.25, Lin 4-5 t=0.437 +Circle
-50.427, 12.081, -7.927, 134.886, 56.807, -23.287, CRUISE, 601.34, -900.67, 1778.79, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.07, +1.77, Lin 4-5 t=0.438 +Circle
-50.428, 12.179, -7.747, 134.861, 56.742, -23.231, CRUISE, 600.63, -899.18, 1775.43, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.60, +1.62, Lin 4-5 t=0.438 +Circle
-50.422, 12.277, -7.568, 134.836, 56.702, -23.174, CRUISE, 599.92, -897.49, 1773.22, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.28, +0.85, Lin 4-5 t=0.439 +Circle
-50.429, 12.347, -7.502, 134.839, 56.704, -23.179, CRUISE, 599.20, -896.22, 1773.00, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.95, -0.24, Lin 4-5 t=0.440 +Circle
-50.453, 12.355, -7.566, 134.892, 56.733, -23.260, CRUISE, 598.49, -895.88, 1774.86, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.34, -1.24, Lin 4-5 t=0.440 +Circle
-50.503, 12.313, -7.703, 134.974, 56.761, -23.378, CRUISE, 597.78, -896.59, 1778.09, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.09, -1.77, Lin 4-5 t=0.441 +Circle
-50.569, 12.269, -7.839, 135.056, 56.790, -23.496, CRUISE, 597.06, -898.07, 1781.45, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.59, -1.62, Lin 4-5 t=0.441 +Circle
-50.642, 12.225, -7.975, 135.137, 56.793, -23.613, CRUISE, 596.35, -899.77, 1783.66, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.27, -0.86, Lin 4-5 t=0.442 +Circle
-50.703, 12.210, -7.997, 135.192, 56.755, -23.672, CRUISE, 595.64, -901.04, 1783.89, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.95, +0.23, Lin 4-5 t=0.443 +Circle
-50.746, 12.256, -7.890, 135.197, 56.689, -23.654, CRUISE, 594.92, -901.38, 1782.04, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.36, +1.24, Lin 4-5 t=0.443 +Circle
-50.763, 12.353, -7.709, 135.172, 56.624, -23.599, CRUISE, 594.21, -900.68, 1778.82, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.11, +1.77, Lin 4-5 t=0.444 +Circle
-50.765, 12.451, -7.529, 135.148, 56.558, -23.544, CRUISE, 593.50, -899.20, 1775.46, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.57, +1.63, Lin 4-5 t=0.444 +Circle
-50.759, 12.550, -7.349, 135.124, 56.518, -23.489, CRUISE, 592.78, -897.50, 1773.23, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.26, +0.86, Lin 4-5 t=0.445 +Circle
-50.766, 12.620, -7.282, 135.127, 56.519, -23.493, CRUISE, 592.07, -896.23, 1772.99, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.95, -0.23, Lin 4-5 t=0.446 +Circle
-50.790, 12.629, -7.345, 135.179, 56.548, -23.574, CRUISE, 591.36, -895.88, 1774.83, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.37, -1.23, Lin 4-5 t=0.446 +Circle
-50.840, 12.586, -7.483, 135.262, 56.577, -23.691, CRUISE, 590.64, -896.57, 1778.05, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.13, -1.77, Lin 4-5 t=0.447 +Circle
-50.906, 12.541, -7.620, 135.344, 56.605, -23.809, CRUISE, 589.93, -898.05, 1781.41, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.55, -1.63, Lin 4-5 t=0.447 +Circle
-50.979, 12.497, -7.757, 135.426, 56.609, -23.927, CRUISE, 589.21, -899.75, 1783.65, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.25, -0.87, Lin 4-5 t=0.448 +Circle
-51.041, 12.480, -7.782, 135.481, 56.571, -23.986, CRUISE, 588.50, -901.03, 1783.90, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.95, +0.22, Lin 4-5 t=0.448 +Circle
-51.084, 12.526, -7.676, 135.487, 56.505, -23.970, CRUISE, 587.79, -901.39, 1782.07, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.39, +1.23, Lin 4-5 t=0.449 +Circle
-51.103, 12.622, -7.495, 135.464, 56.440, -23.916, CRUISE, 587.07, -900.70, 1778.86, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.15, +1.77, Lin 4-5 t=0.450 +Circle
-51.105, 12.721, -7.314, 135.440, 56.374, -23.862, CRUISE, 586.36, -899.22, 1775.49, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.53, +1.63, Lin 4-5 t=0.450 +Circle
-51.099, 12.820, -7.133, 135.417, 56.333, -23.808, CRUISE, 585.65, -897.52, 1773.25, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.24, +0.88, Lin 4-5 t=0.451 +Circle
-51.106, 12.891, -7.065, 135.420, 56.334, -23.812, CRUISE, 584.93, -896.24, 1772.98, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.96, -0.21, Lin 4-5 t=0.451 +Circle
-51.130, 12.900, -7.128, 135.472, 56.363, -23.892, CRUISE, 584.22, -895.88, 1774.80, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.40, -1.22, Lin 4-5 t=0.452 +Circle
-51.180, 12.857, -7.266, 135.555, 56.392, -24.009, CRUISE, 583.51, -896.56, 1778.01, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.17, -1.77, Lin 4-5 t=0.453 +Circle
-51.246, 12.812, -7.405, 135.637, 56.421, -24.127, CRUISE, 582.79, -898.03, 1781.38, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.51, -1.63, Lin 4-5 t=0.453 +Circle
-51.320, 12.766, -7.543, 135.719, 56.425, -24.245, CRUISE, 582.08, -899.74, 1783.64, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.23, -0.88, Lin 4-5 t=0.454 +Circle
-51.382, 12.749, -7.569, 135.776, 56.388, -24.306, CRUISE, 581.37, -901.02, 1783.91, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.96, +0.21, Lin 4-5 t=0.454 +Circle
-51.426, 12.793, -7.465, 135.783, 56.322, -24.291, CRUISE, 580.65, -901.39, 1782.10, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.41, +1.22, Lin 4-5 t=0.455 +Circle
-51.445, 12.890, -7.283, 135.760, 56.256, -24.238, CRUISE, 579.94, -900.71, 1778.90, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.19, +1.76, Lin 4-5 t=0.456 +Circle
-51.447, 12.989, -7.102, 135.737, 56.190, -24.185, CRUISE, 579.23, -899.24, 1775.53, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.49, +1.64, Lin 4-5 t=0.456 +Circle
-51.442, 13.089, -6.921, 135.714, 56.149, -24.132, CRUISE, 578.51, -897.54, 1773.26, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.22, +0.89, Lin 4-5 t=0.457 +Circle
-51.449, 13.160, -6.852, 135.717, 56.149, -24.136, CRUISE, 577.80, -896.25, 1772.98, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.96, -0.20, Lin 4-5 t=0.457 +Circle
-51.473, 13.170, -6.913, 135.769, 56.178, -24.215, CRUISE, 577.09, -895.87, 1774.77, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.43, -1.21, Lin 4-5 t=0.458 +Circle
-51.523, 13.126, -7.053, 135.852, 56.207, -24.333, CRUISE, 576.37, -896.55, 1777.97, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.21, -1.76, Lin 4-5 t=0.459 +Circle
-51.589, 13.080, -7.192, 135.936, 56.236, -24.451, CRUISE, 575.66, -898.02, 1781.35, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.47, -1.64, Lin 4-5 t=0.459 +Circle
-51.664, 13.034, -7.332, 136.019, 56.241, -24.569, CRUISE, 574.94, -899.72, 1783.62, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.21, -0.89, Lin 4-5 t=0.460 +Circle
-51.727, 13.015, -7.359, 136.077, 56.204, -24.630, CRUISE, 574.23, -901.01, 1783.92, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.96, +0.20, Lin 4-5 t=0.460 +Circle
-51.771, 13.059, -7.257, 136.085, 56.138, -24.617, CRUISE, 573.52, -901.39, 1782.13, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.44, +1.21, Lin 4-5 t=0.461 +Circle
-51.791, 13.155, -7.075, 136.062, 56.072, -24.565, CRUISE, 572.80, -900.72, 1778.94, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.23, +1.76, Lin 4-5 t=0.461 +Circle
-51.794, 13.255, -6.893, 136.040, 56.006, -24.513, CRUISE, 572.09, -899.26, 1775.56, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.45, +1.64, Lin 4-5 t=0.462 +Circle
-51.789, 13.355, -6.711, 136.017, 55.964, -24.461, CRUISE, 571.38, -897.55, 1773.28, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.20, +0.90, Lin 4-5 t=0.463 +Circle
-51.795, 13.427, -6.642, 136.020, 55.963, -24.465, CRUISE, 570.66, -896.26, 1772.97, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.97, -0.19, Lin 4-5 t=0.463 +Circle
-51.820, 13.437, -6.702, 136.072, 55.993, -24.544, CRUISE, 569.95, -895.87, 1774.74, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.46, -1.21, Lin 4-5 t=0.464 +Circle
-51.870, 13.393, -6.842, 136.155, 56.022, -24.661, CRUISE, 569.24, -896.54, 1777.93, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.25, -1.76, Lin 4-5 t=0.464 +Circle
-51.936, 13.346, -6.983, 136.240, 56.051, -24.779, CRUISE, 568.52, -898.00, 1781.32, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.44, -1.65, Lin 4-5 t=0.465 +Circle
-52.011, 13.299, -7.123, 136.324, 56.056, -24.896, CRUISE, 567.81, -899.70, 1783.61, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.19, -0.90, Lin 4-5 t=0.466 +Circle
-52.075, 13.279, -7.152, 136.383, 56.020, -24.959, CRUISE, 567.10, -901.00, 1783.93, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.97, +0.18, Lin 4-5 t=0.466 +Circle
-52.120, 13.322, -7.052, 136.392, 55.954, -24.948, CRUISE, 566.38, -901.39, 1782.16, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.47, +1.20, Lin 4-5 t=0.467 +Circle
-52.140, 13.418, -6.870, 136.371, 55.887, -24.897, CRUISE, 565.67, -900.73, 1778.98, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.27, +1.76, Lin 4-5 t=0.467 +Circle
-52.144, 13.519, -6.688, 136.348, 55.821, -24.846, CRUISE, 564.96, -899.28, 1775.59, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.42, +1.65, Lin 4-5 t=0.468 +Circle
-52.139, 13.619, -6.506, 136.325, 55.778, -24.795, CRUISE, 564.24, -897.57, 1773.29, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.18, +0.91, Lin 4-5 t=0.469 +Circle
-52.146, 13.691, -6.435, 136.328, 55.778, -24.799, CRUISE, 563.53, -896.27, 1772.96, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.97, -0.18, Lin 4-5 t=0.469 +Circle
-52.171, 13.702, -6.494, 136.381, 55.807, -24.877, CRUISE, 562.82, -895.87, 1774.71, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.48, -1.20, Lin 4-5 t=0.470 +Circle
-52.220, 13.657, -6.635, 136.464, 55.836, -24.995, CRUISE, 562.10, -896.52, 1777.89, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.29, -1.76, Lin 4-5 t=0.470 +Circle
-52.287, 13.609, -6.777, 136.549, 55.865, -25.112, CRUISE, 561.39, -897.98, 1781.28, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.40, -1.65, Lin 4-5 t=0.471 +Circle
-52.363, 13.561, -6.918, 136.635, 55.871, -25.230, CRUISE, 560.67, -899.68, 1783.59, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.17, -0.91, Lin 4-5 t=0.471 +Circle
-52.426, 13.541, -6.949, 136.694, 55.835, -25.294, CRUISE, 559.96, -900.99, 1783.94, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.97, +0.17, Lin 4-5 t=0.472 +Circle
-52.472, 13.582, -6.849, 136.704, 55.769, -25.284, CRUISE, 559.25, -901.39, 1782.19, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.50, +1.19, Lin 4-5 t=0.473 +Circle
-52.493, 13.679, -6.668, 136.684, 55.703, -25.234, CRUISE, 558.53, -900.75, 1779.02, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.31, +1.76, Lin 4-5 t=0.473 +Circle
-52.497, 13.780, -6.486, 136.661, 55.637, -25.184, CRUISE, 557.82, -899.29, 1775.63, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.38, +1.65, Lin 4-5 t=0.474 +Circle
-52.492, 13.880, -6.305, 136.638, 55.593, -25.135, CRUISE, 557.11, -897.59, 1773.31, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.16, +0.92, Lin 4-5 t=0.474 +Circle
-52.499, 13.953, -6.233, 136.641, 55.592, -25.138, CRUISE, 556.39, -896.28, 1772.95, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.97, -0.17, Lin 4-5 t=0.475 +Circle
-52.524, 13.964, -6.291, 136.694, 55.621, -25.216, CRUISE, 555.68, -895.87, 1774.69, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.51, -1.19, Lin 4-5 t=0.476 +Circle
-52.574, 13.919, -6.432, 136.777, 55.651, -25.333, CRUISE, 554.97, -896.51, 1777.85, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.33, -1.76, Lin 4-5 t=0.476 +Circle
-52.641, 13.870, -6.574, 136.864, 55.680, -25.451, CRUISE, 554.25, -897.96, 1781.25, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.36, -1.65, Lin 4-5 t=0.477 +Circle
-52.717, 13.822, -6.715, 136.950, 55.687, -25.568, CRUISE, 553.54, -899.66, 1783.57, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.15, -0.92, Lin 4-5 t=0.477 +Circle
-52.781, 13.800, -6.748, 137.011, 55.651, -25.633, CRUISE, 552.83, -900.98, 1783.94, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.98, +0.16, Lin 4-5 t=0.478 +Circle
-52.827, 13.841, -6.650, 137.023, 55.585, -25.625, CRUISE, 552.11, -901.39, 1782.22, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.53, +1.18, Lin 4-5 t=0.479 +Circle
-52.849, 13.937, -6.469, 137.003, 55.518, -25.576, CRUISE, 551.40, -900.76, 1779.06, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.35, +1.75, Lin 4-5 t=0.479 +Circle
-52.853, 14.038, -6.288, 136.980, 55.452, -25.528, CRUISE, 550.69, -899.31, 1775.66, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.34, +1.66, Lin 4-5 t=0.480 +Circle
-52.849, 14.139, -6.106, 136.957, 55.408, -25.479, CRUISE, 549.97, -897.61, 1773.32, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.14, +0.93, Lin 4-5 t=0.480 +Circle
-52.856, 14.213, -6.033, 136.959, 55.406, -25.482, CRUISE, 549.26, -896.29, 1772.94, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.98, -0.15, Lin 4-5 t=0.481 +Circle
-52.881, 14.224, -6.090, 137.012, 55.436, -25.560, CRUISE, 548.55, -895.87, 1774.66, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +4.54, -1.18, Lin 4-5 t=0.481 +Circle
-52.931, 14.180, -6.232, 137.096, 55.465, -25.677, CRUISE, 547.83, -896.50, 1777.82, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +1.37, -1.75, Lin 4-5 t=0.482 +Circle
-52.998, 14.130, -6.374, 137.183, 55.495, -25.794, CRUISE, 547.12, -897.94, 1781.21, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -2.32, -1.66, Lin 4-5 t=0.483 +Circle
-53.075, 14.081, -6.516, 137.271, 55.502, -25.912, CRUISE, 546.40, -899.65, 1783.56, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.13, -0.93, Lin 4-5 t=0.483 +Circle
-53.139, 14.059, -6.550, 137.333, 55.467, -25.978, CRUISE, 545.69, -900.96, 1783.95, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.98, +0.15, Lin 4-5 t=0.484 +Circle
-53.186, 14.098, -6.454, 137.345, 55.401, -25.971, CRUISE, 544.98, -901.39, 1782.25, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -4.55, +1.17, Lin 4-5 t=0.484 +Circle
-53.208, 14.194, -6.273, 137.326, 55.334, -25.924, CRUISE, 544.26, -900.77, 1779.09, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -1.39, +1.75, Lin 4-5 t=0.485 +Circle
-53.213, 14.295, -6.092, 137.303, 55.267, -25.876, CRUISE, 543.55, -899.33, 1775.69, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +2.30, +1.66, Lin 4-5 t=0.486 +Circle
