# Kinmatech Trajectory
# Format: J1, J2, J3, J4, J5, J6, Phase, X(mm), Y(mm), Z(mm), RX(deg), RY(deg), RZ(deg), WeldOn, Current(%), Voltage(%), WeavePattern, WeaveLat(mm), WeaveVert(mm), Comment
# Total points: 1586  Weld ON: 1586  Weave: 1586  Patterns: Sine
# Phases: ACCEL: 267  CRUISE: 1050  DECEL: 266  STOP: 3

-118.643, -17.771, -14.123, -158.280, 53.507, -105.464, CRUISE, -710.92, -1416.25, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.47, +0.00, Lin 4-5 t=0.713 +Sine
-118.734, -17.761, -14.109, -158.222, 53.538, -105.570, CRUISE, -712.92, -1414.99, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.73, +0.00, Lin 4-5 t=0.714 +Sine
-118.807, -17.811, -14.172, -158.181, 53.577, -105.648, CRUISE, -714.92, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.716 +Sine
-118.858, -17.927, -14.319, -158.157, 53.625, -105.693, CRUISE, -716.92, -1415.69, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.03, +0.00, Lin 4-5 t=0.717 +Sine
-118.895, -18.090, -14.526, -158.146, 53.678, -105.715, CRUISE, -718.92, -1417.37, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.35, +0.00, Lin 4-5 t=0.718 +Sine
-118.928, -18.262, -14.744, -158.138, 53.734, -105.732, CRUISE, -720.92, -1419.19, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.47, +0.00, Lin 4-5 t=0.719 +Sine
-118.972, -18.403, -14.923, -158.122, 53.785, -105.765, CRUISE, -722.92, -1420.45, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.73, +0.00, Lin 4-5 t=0.721 +Sine
-119.034, -18.483, -15.025, -158.089, 53.829, -105.826, CRUISE, -724.92, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.722 +Sine
-119.118, -18.497, -15.043, -158.039, 53.863, -105.920, CRUISE, -726.92, -1419.75, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.03, +0.00, Lin 4-5 t=0.723 +Sine
-119.216, -18.465, -15.002, -157.976, 53.892, -106.036, CRUISE, -728.92, -1418.07, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.35, +0.00, Lin 4-5 t=0.724 +Sine
-119.317, -18.424, -14.950, -157.911, 53.920, -106.157, CRUISE, -730.92, -1416.25, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.47, +0.00, Lin 4-5 t=0.726 +Sine
-119.408, -18.416, -14.939, -157.855, 53.951, -106.262, CRUISE, -732.92, -1414.99, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.73, +0.00, Lin 4-5 t=0.727 +Sine
-119.479, -18.467, -15.005, -157.815, 53.991, -106.338, CRUISE, -734.92, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.728 +Sine
-119.529, -18.585, -15.155, -157.793, 54.040, -106.380, CRUISE, -736.92, -1415.69, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.03, +0.00, Lin 4-5 t=0.729 +Sine
-119.565, -18.750, -15.365, -157.784, 54.095, -106.399, CRUISE, -738.92, -1417.37, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.35, +0.00, Lin 4-5 t=0.731 +Sine
-119.597, -18.924, -15.587, -157.777, 54.152, -106.413, CRUISE, -740.92, -1419.19, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.47, +0.00, Lin 4-5 t=0.732 +Sine
-119.639, -19.066, -15.769, -157.762, 54.205, -106.443, CRUISE, -742.92, -1420.45, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.73, +0.00, Lin 4-5 t=0.733 +Sine
-119.701, -19.148, -15.874, -157.731, 54.250, -106.502, CRUISE, -744.92, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.735 +Sine
-119.784, -19.164, -15.894, -157.682, 54.285, -106.594, CRUISE, -746.92, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.736 +Sine
-119.881, -19.134, -15.856, -157.621, 54.314, -106.709, CRUISE, -748.92, -1418.07, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.35, +0.00, Lin 4-5 t=0.737 +Sine
-119.982, -19.095, -15.806, -157.557, 54.342, -106.829, CRUISE, -750.92, -1416.25, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.47, +0.00, Lin 4-5 t=0.738 +Sine
-120.072, -19.088, -15.797, -157.502, 54.375, -106.932, CRUISE, -752.92, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.740 +Sine
-120.143, -19.141, -15.865, -157.463, 54.416, -107.005, CRUISE, -754.92, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.741 +Sine
-120.192, -19.261, -16.018, -157.443, 54.466, -107.045, CRUISE, -756.92, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.742 +Sine
-120.226, -19.427, -16.232, -157.435, 54.523, -107.062, CRUISE, -758.92, -1417.37, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.35, +0.00, Lin 4-5 t=0.743 +Sine
-120.257, -19.602, -16.457, -157.430, 54.581, -107.073, CRUISE, -760.92, -1419.19, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.47, +0.00, Lin 4-5 t=0.745 +Sine
-120.298, -19.746, -16.643, -157.417, 54.635, -107.100, CRUISE, -762.92, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.746 +Sine
-120.359, -19.830, -16.751, -157.387, 54.681, -107.157, CRUISE, -764.92, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.747 +Sine
-120.441, -19.847, -16.774, -157.340, 54.717, -107.247, CRUISE, -766.92, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.748 +Sine
-120.538, -19.819, -16.737, -157.279, 54.747, -107.360, CRUISE, -768.92, -1418.07, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.35, +0.00, Lin 4-5 t=0.750 +Sine
-120.638, -19.782, -16.690, -157.217, 54.776, -107.478, CRUISE, -770.91, -1416.25, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.47, +0.00, Lin 4-5 t=0.751 +Sine
-120.728, -19.777, -16.683, -157.163, 54.809, -107.580, CRUISE, -772.91, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.752 +Sine
-120.798, -19.832, -16.754, -157.125, 54.851, -107.651, CRUISE, -774.91, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.753 +Sine
-120.846, -19.953, -16.910, -157.107, 54.902, -107.689, CRUISE, -776.91, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.755 +Sine
-120.879, -20.121, -17.127, -157.101, 54.960, -107.702, CRUISE, -778.91, -1417.37, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.35, +0.00, Lin 4-5 t=0.756 +Sine
-120.908, -20.298, -17.357, -157.097, 55.020, -107.710, CRUISE, -780.91, -1419.19, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.47, +0.00, Lin 4-5 t=0.757 +Sine
-120.948, -20.443, -17.546, -157.086, 55.076, -107.735, CRUISE, -782.91, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.759 +Sine
-121.008, -20.529, -17.657, -157.057, 55.123, -107.789, CRUISE, -784.91, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.760 +Sine
-121.089, -20.548, -17.683, -157.011, 55.160, -107.878, CRUISE, -786.91, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.761 +Sine
-121.186, -20.522, -17.648, -156.952, 55.190, -107.990, CRUISE, -788.91, -1418.07, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.35, +0.00, Lin 4-5 t=0.762 +Sine
-121.285, -20.487, -17.602, -156.890, 55.220, -108.106, CRUISE, -790.91, -1416.26, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.46, +0.00, Lin 4-5 t=0.764 +Sine
-121.375, -20.483, -17.598, -156.838, 55.254, -108.206, CRUISE, -792.91, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.765 +Sine
-121.444, -20.540, -17.672, -156.802, 55.297, -108.276, CRUISE, -794.91, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.766 +Sine
-121.491, -20.663, -17.832, -156.784, 55.349, -108.310, CRUISE, -796.91, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.767 +Sine
-121.522, -20.832, -18.052, -156.780, 55.409, -108.321, CRUISE, -798.91, -1417.37, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.35, +0.00, Lin 4-5 t=0.769 +Sine
-121.551, -21.010, -18.286, -156.778, 55.470, -108.326, CRUISE, -800.91, -1419.18, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.46, +0.00, Lin 4-5 t=0.770 +Sine
-121.589, -21.158, -18.479, -156.768, 55.528, -108.347, CRUISE, -802.91, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.771 +Sine
-121.648, -21.245, -18.593, -156.741, 55.576, -108.400, CRUISE, -804.91, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.772 +Sine
-121.729, -21.267, -18.621, -156.696, 55.614, -108.486, CRUISE, -806.91, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.774 +Sine
-121.825, -21.242, -18.589, -156.638, 55.645, -108.597, CRUISE, -808.91, -1418.07, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.35, +0.00, Lin 4-5 t=0.775 +Sine
-121.924, -21.209, -18.545, -156.578, 55.674, -108.712, CRUISE, -810.91, -1416.26, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.46, +0.00, Lin 4-5 t=0.776 +Sine
-122.013, -21.207, -18.543, -156.526, 55.709, -108.811, CRUISE, -812.91, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.777 +Sine
-122.081, -21.265, -18.620, -156.492, 55.753, -108.878, CRUISE, -814.91, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.779 +Sine
-122.127, -21.390, -18.783, -156.476, 55.807, -108.910, CRUISE, -816.91, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.780 +Sine
-122.157, -21.561, -19.008, -156.473, 55.868, -108.917, CRUISE, -818.91, -1417.36, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.36, +0.00, Lin 4-5 t=0.781 +Sine
-122.184, -21.741, -19.245, -156.473, 55.932, -108.920, CRUISE, -820.91, -1419.18, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.46, +0.00, Lin 4-5 t=0.783 +Sine
-122.222, -21.890, -19.442, -156.464, 55.990, -108.938, CRUISE, -822.91, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.784 +Sine
-122.280, -21.979, -19.560, -156.438, 56.039, -108.988, CRUISE, -824.91, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.785 +Sine
-122.360, -22.003, -19.590, -156.394, 56.078, -109.073, CRUISE, -826.91, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.786 +Sine
-122.455, -21.980, -19.560, -156.338, 56.110, -109.182, CRUISE, -828.91, -1418.08, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.36, +0.00, Lin 4-5 t=0.788 +Sine
-122.554, -21.948, -19.518, -156.278, 56.140, -109.296, CRUISE, -830.91, -1416.26, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.46, +0.00, Lin 4-5 t=0.789 +Sine
-122.642, -21.948, -19.519, -156.228, 56.176, -109.393, CRUISE, -832.91, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.790 +Sine
-122.710, -22.009, -19.598, -156.195, 56.221, -109.457, CRUISE, -834.91, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.791 +Sine
-122.755, -22.135, -19.765, -156.180, 56.276, -109.487, CRUISE, -836.91, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.793 +Sine
-122.784, -22.308, -19.994, -156.179, 56.339, -109.492, CRUISE, -838.91, -1417.36, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.36, +0.00, Lin 4-5 t=0.794 +Sine
-122.809, -22.490, -20.236, -156.180, 56.404, -109.491, CRUISE, -840.91, -1419.18, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.46, +0.00, Lin 4-5 t=0.795 +Sine
-122.846, -22.641, -20.437, -156.173, 56.464, -109.507, CRUISE, -842.91, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.796 +Sine
-122.903, -22.732, -20.558, -156.149, 56.515, -109.555, CRUISE, -844.91, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.798 +Sine
-122.982, -22.757, -20.591, -156.106, 56.554, -109.637, CRUISE, -846.91, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.799 +Sine
-123.077, -22.736, -20.563, -156.051, 56.587, -109.745, CRUISE, -848.91, -1418.08, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.36, +0.00, Lin 4-5 t=0.800 +Sine
-123.175, -22.706, -20.524, -155.992, 56.617, -109.857, CRUISE, -850.91, -1416.26, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.46, +0.00, Lin 4-5 t=0.802 +Sine
-123.263, -22.708, -20.526, -155.943, 56.654, -109.952, CRUISE, -852.91, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.803 +Sine
-123.329, -22.770, -20.609, -155.911, 56.700, -110.015, CRUISE, -854.91, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.804 +Sine
-123.373, -22.898, -20.779, -155.898, 56.757, -110.042, CRUISE, -856.91, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.805 +Sine
-123.401, -23.073, -21.013, -155.898, 56.821, -110.044, CRUISE, -858.91, -1417.36, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.36, +0.00, Lin 4-5 t=0.807 +Sine
-123.426, -23.257, -21.259, -155.901, 56.888, -110.041, CRUISE, -860.91, -1419.18, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.46, +0.00, Lin 4-5 t=0.808 +Sine
-123.461, -23.410, -21.464, -155.895, 56.950, -110.054, CRUISE, -862.91, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.809 +Sine
-123.517, -23.503, -21.589, -155.872, 57.002, -110.099, CRUISE, -864.91, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.810 +Sine
-123.596, -23.530, -21.625, -155.831, 57.042, -110.180, CRUISE, -866.91, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.812 +Sine
-123.690, -23.511, -21.599, -155.777, 57.075, -110.286, CRUISE, -868.91, -1418.08, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.36, +0.00, Lin 4-5 t=0.813 +Sine
-123.788, -23.483, -21.562, -155.720, 57.107, -110.396, CRUISE, -870.91, -1416.26, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.46, +0.00, Lin 4-5 t=0.814 +Sine
-123.875, -23.486, -21.566, -155.672, 57.143, -110.490, CRUISE, -872.91, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.815 +Sine
-123.940, -23.550, -21.652, -155.641, 57.191, -110.551, CRUISE, -874.91, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.817 +Sine
-123.983, -23.680, -21.827, -155.629, 57.249, -110.575, CRUISE, -876.91, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.818 +Sine
-124.010, -23.856, -22.064, -155.631, 57.316, -110.574, CRUISE, -878.91, -1417.36, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.36, +0.00, Lin 4-5 t=0.819 +Sine
-124.034, -24.043, -22.316, -155.635, 57.384, -110.568, CRUISE, -880.91, -1419.18, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.46, +0.00, Lin 4-5 t=0.820 +Sine
-124.068, -24.198, -22.525, -155.630, 57.448, -110.578, CRUISE, -882.91, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.822 +Sine
-124.123, -24.293, -22.653, -155.609, 57.501, -110.621, CRUISE, -884.91, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.823 +Sine
-124.201, -24.322, -22.693, -155.569, 57.543, -110.700, CRUISE, -886.91, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.824 +Sine
-124.294, -24.304, -22.669, -155.515, 57.576, -110.804, CRUISE, -888.91, -1418.08, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.36, +0.00, Lin 4-5 t=0.826 +Sine
-124.392, -24.278, -22.633, -155.459, 57.608, -110.913, CRUISE, -890.91, -1416.26, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.46, +0.00, Lin 4-5 t=0.827 +Sine
-124.478, -24.283, -22.641, -155.413, 57.645, -111.005, CRUISE, -892.91, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.828 +Sine
-124.543, -24.349, -22.730, -155.383, 57.694, -111.064, CRUISE, -894.91, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.829 +Sine
-124.585, -24.481, -22.908, -155.373, 57.754, -111.086, CRUISE, -896.91, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.831 +Sine
-124.610, -24.659, -23.151, -155.376, 57.822, -111.082, CRUISE, -898.91, -1417.36, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.36, +0.00, Lin 4-5 t=0.832 +Sine
-124.633, -24.848, -23.407, -155.381, 57.893, -111.072, CRUISE, -900.91, -1419.18, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.46, +0.00, Lin 4-5 t=0.833 +Sine
-124.666, -25.005, -23.621, -155.378, 57.959, -111.080, CRUISE, -902.91, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.834 +Sine
-124.720, -25.102, -23.753, -155.358, 58.013, -111.121, CRUISE, -904.91, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.836 +Sine
-124.797, -25.133, -23.795, -155.319, 58.056, -111.198, CRUISE, -906.91, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.837 +Sine
-124.890, -25.117, -23.774, -155.267, 58.090, -111.300, CRUISE, -908.91, -1418.08, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.36, +0.00, Lin 4-5 t=0.838 +Sine
-124.987, -25.093, -23.740, -155.212, 58.122, -111.408, CRUISE, -910.91, -1416.26, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.46, +0.00, Lin 4-5 t=0.839 +Sine
-125.072, -25.100, -23.750, -155.166, 58.160, -111.498, CRUISE, -912.91, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.841 +Sine
-125.137, -25.167, -23.843, -155.138, 58.210, -111.555, CRUISE, -914.91, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.842 +Sine
-125.178, -25.301, -24.026, -155.129, 58.271, -111.574, CRUISE, -916.91, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.843 +Sine
-125.202, -25.482, -24.273, -155.133, 58.342, -111.567, CRUISE, -918.91, -1417.36, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.36, +0.00, Lin 4-5 t=0.845 +Sine
-125.223, -25.673, -24.534, -155.140, 58.415, -111.555, CRUISE, -920.91, -1419.18, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.46, +0.00, Lin 4-5 t=0.846 +Sine
-125.255, -25.832, -24.753, -155.138, 58.483, -111.560, CRUISE, -922.91, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.847 +Sine
-125.309, -25.931, -24.890, -155.119, 58.539, -111.598, CRUISE, -924.91, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.848 +Sine
-125.385, -25.964, -24.935, -155.081, 58.582, -111.673, CRUISE, -926.91, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.850 +Sine
-125.478, -25.950, -24.916, -155.030, 58.616, -111.774, CRUISE, -928.90, -1418.08, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.36, +0.00, Lin 4-5 t=0.851 +Sine
-125.574, -25.928, -24.884, -154.977, 58.649, -111.880, CRUISE, -930.90, -1416.26, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.46, +0.00, Lin 4-5 t=0.852 +Sine
-125.659, -25.937, -24.897, -154.932, 58.688, -111.968, CRUISE, -932.90, -1415.00, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.72, +0.00, Lin 4-5 t=0.853 +Sine
-125.722, -26.006, -24.993, -154.905, 58.739, -112.023, CRUISE, -934.90, -1414.78, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.94, +0.00, Lin 4-5 t=0.855 +Sine
-125.762, -26.142, -25.180, -154.897, 58.802, -112.040, DECEL, -936.90, -1415.68, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.04, +0.00, Lin 4-5 t=0.856 +Sine
-125.786, -26.325, -25.433, -154.903, 58.875, -112.030, DECEL, -938.90, -1417.36, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.36, +0.00, Lin 4-5 t=0.857 +Sine
-125.806, -26.519, -25.700, -154.911, 58.951, -112.014, DECEL, -940.90, -1419.18, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.46, +0.00, Lin 4-5 t=0.858 +Sine
-125.837, -26.680, -25.924, -154.910, 59.020, -112.016, DECEL, -942.90, -1420.44, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.72, +0.00, Lin 4-5 t=0.860 +Sine
-125.889, -26.782, -26.064, -154.893, 59.078, -112.052, DECEL, -944.90, -1420.66, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.94, +0.00, Lin 4-5 t=0.861 +Sine
-125.964, -26.816, -26.113, -154.856, 59.122, -112.125, DECEL, -946.90, -1419.76, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.04, +0.00, Lin 4-5 t=0.862 +Sine
-126.057, -26.804, -26.096, -154.806, 59.157, -112.225, DECEL, -948.90, -1418.08, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.36, +0.00, Lin 4-5 t=0.863 +Sine
-126.152, -26.783, -26.067, -154.754, 59.190, -112.329, DECEL, -950.90, -1416.26, 1261.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.46, +0.00, Lin 4-5 t=0.865 +Sine
